2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Visible Minority Status","Total population by visible minority groups","","165","95","75","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Visible Minority Status","   Visible minority population","31","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Visible Minority Status","      Chinese","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Visible Minority Status","      South Asian","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Visible Minority Status","      Black","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Visible Minority Status","      Filipino","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Visible Minority Status","      Latin American","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Visible Minority Status","      Southeast Asian","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Visible Minority Status","      Arab","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Visible Minority Status","      West Asian","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Visible Minority Status","      Korean","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Visible Minority Status","      Japanese","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Visible Minority Status","      Visible minority, n.i.e","28","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Visible Minority Status","      Multiple visible minorities","29","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Visible Minority Status","   All others","30","165","90","70","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Religion","Total - Religion","","165","95","75","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Religion","   Catholic","57","110","55","50","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Religion","   Protestant","","20","10","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Religion","   Christian Orthodox","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Religion","   Christian, n.i.e.","58","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Religion","   Muslim","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Religion","   Jewish","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Religion","   Buddhist","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Religion","   Hindu","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Religion","   Sikh","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Religion","   Eastern religions","59","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Religion","   Other religions","60","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Religion","   No religious affiliation","61","30","15","15","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","School Attendance","Total population 15 years and over attending school full time","","10","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","School Attendance","   Age group 15-19 attending full time","50","0","10","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","School Attendance","   Age group 20-24 attending full time","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","School Attendance","Total population 15 years and over attending school part time","","10","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","School Attendance","   Age group 15-19 attending part time","50","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","School Attendance","   Age group 20-24 attending part time","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","Total population aged 20-34","","35","20","20","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","   % of the population aged 20-34 with less than a high school graduation certificate","","71.4","75","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary","46","28.6","0","50","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","   % of the population aged 20-34 with a trades certificate or diploma","","0","0","50","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","   % of the population aged 20-34 with a college certificate or diploma","47","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","   % of the population aged 20-34 with a university certificate, diploma or degree","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","Total population aged 35-44","","15","10","10","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","   % of the population aged 35-44 with less than a high school graduation certificate","","66.7","100","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary","46","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","   % of the population aged 35-44 with a trades certificate or diploma","","0","100","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","   % of the population aged 35-44 with a college certificate or diploma","47","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","   % of the population aged 35-44 with a university certificate, diploma or degree","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","Total population aged 45-64","","35","20","15","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","   % of the population aged 45-64 with less than a high school graduation certificate","","57.1","50","66.7","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary","46","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","   % of the population aged 45-64 with a trades certificate or diploma","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","   % of the population aged 45-64 with a college certificate or diploma","47","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Highest Level of Schooling","   % of the population aged 45-64 with a university certificate, diploma or degree","","28.6","50","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Earnings in 2000"," All persons with earnings (counts)","48","0","0","0","X",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Earnings in 2000"," Average earnings (all persons with earnings ($))","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Earnings in 2000"," Worked full year, full time (counts)","49","0","0","0","R",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Earnings in 2000"," Average earnings (worked full year, full time ($))","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Income in 2000","Persons 15 years of age and over with income","53","0","","","X",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Income in 2000","Median total income of persons 15 years of age and over ($)","54","0","","","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Income in 2000","Composition of total income (100%)","62","0","","","X",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Income in 2000","   Earnings - % of income","","0","","","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Income in 2000","   Government transfers - % of income","","0","","","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Income in 2000","   Other money - % of income","","0","","","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Language Used Most Often at Work","Total - Population 15 years and over who worked since 2000","44","90","55","35","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Language Used Most Often at Work","   English","","75","50","30","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Language Used Most Often at Work","   French","","0","0","0","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Language Used Most Often at Work","   Non-official language","","10","0","10","",
"6106044","Northwest Territories","FORT SMITH REGION","WRIGLEY","Settlement","Language Used Most Often at Work","   English and French","","0","0","0","",
