2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Occupation","Total - Experienced labour force","41","155","85","75","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Occupation","   Management occupations","","15","10","10","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Occupation","   Business, finance and administration occupations","","25","0","25","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Occupation","   Natural and applied sciences and related occupations","","10","10","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Occupation","   Health occupations","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Occupation","   Social science, education, government service and religion","","25","0","25","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Occupation","   Art, culture, recreation and sport","","10","10","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Occupation","   Sales and service occupations","","35","20","15","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Occupation","   Trades, transport and equipment operators and related occupations","","30","30","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Occupation","   Occupations unique to primary industry","","10","10","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Occupation","   Occupations unique to processing, manufacturing and utilities","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Family Characteristics","Total number of families","","75","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Family Characteristics","   Number of married-couple families","","30","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Family Characteristics","   Average number of persons in married-couple families","","4","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Family Characteristics","   Number of common-law couple families","11","25","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Family Characteristics","   Average number of persons in common-law-couple families","11","4","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Family Characteristics","   Number of lone-parent families","12","20","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Family Characteristics","   Average number of persons in lone-parent families","12","2.7","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Family Characteristics","   Number of female lone-parent families","12","15","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Family Characteristics","   Average number of persons in female lone-parent families","12","1.8","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Family Characteristics","   Number of male lone-parent families","12","0","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Family Characteristics","   Average number of persons in male lone-parent families","12","0","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Family Characteristics","Median family income, 2000 ($) - All census families","51","44672","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Family Characteristics","   Median family income, 2000 ($) - Couple families","52","56875","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Family Characteristics","   Median family income, 2000 ($) - Lone-parent families","","18688","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Household Characteristics","Total - All private households","","120","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Household Characteristics","   Households containing a couple (married or common-law) with children","13","40","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Household Characteristics","   Households containing a couple (married or common-law) without children","14","15","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Household Characteristics","   One-person households","","45","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Household Characteristics","   Other household types","15","25","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Household Characteristics","Median household income, 2000 ($) - All households","","28224","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Household Characteristics","   Median household income, 2000 ($) - One-person households","","15136","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Household Characteristics","   Median household income, 2000 ($) - Two-or-more-persons households","","44672","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Household Characteristics","Number of rented dwellings","55","40","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Household Characteristics","   Average gross monthly payments for rented dwellings ($)","","499","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Household Characteristics","Number of owner-occupied dwellings","56","60","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Household Characteristics","   Average monthly payments for owner-occupied dwellings ($)","","218","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Occupied Private Dwelling Characteristics","Total number of dwellings","16","120","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Occupied Private Dwelling Characteristics","   Number of owned dwellings","17","60","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Occupied Private Dwelling Characteristics","   Number of rented dwellings","18","40","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed before 1991","","85","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed between 1991 and 2001","","35","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Selected Occupied Private Dwelling Characteristics","   Average value of dwelling ($)","","72689","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Health Status","Self-rated health, 2005","62","","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Health Status","   Low 95% confidence interval","","","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Health Status","   High 95% confidence interval","","","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Health Status","Adult obesity, 2005","63","","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Health Status","   Low 95% confidence interval","","","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Health Status","   High 95% confidence interval","","","","","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Population and Dwelling Counts","Population in 2001","1","379","","","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Population and Dwelling Counts"," Population in 1996","2","399","","","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Population and Dwelling Counts"," 1996 to 2001 population change (%)","","-5","","","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Population and Dwelling Counts"," Total private dwellings","","184","","","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Population and Dwelling Counts"," Population density per square kilometre","","2.4","","","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Population and Dwelling Counts"," Land area (square km)","","160.15","","","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Age Characteristics of the Population","Total - All persons","3","380","200","180","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Age Characteristics of the Population","   Age 0-4","","20","10","5","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Age Characteristics of the Population","   Age 5-14","","55","30","30","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Age Characteristics of the Population","   Age 15-19","","25","15","10","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Age Characteristics of the Population","   Age 20-24","","10","5","5","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Age Characteristics of the Population","   Age 25-44","","140","70","70","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Age Characteristics of the Population","   Age 45-54","","90","50","40","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Age Characteristics of the Population","   Age 55-64","","20","15","5","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Age Characteristics of the Population","   Age 65-74","","10","5","0","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Age Characteristics of the Population","   Age 75-84","","5","5","0","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Age Characteristics of the Population","   Age 85 and over","","0","0","0","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Age Characteristics of the Population"," Median age of the population","","38.5","39.1","37.8","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Age Characteristics of the Population"," % of the population ages 15 and over","","78.9","82.1","75.7","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Common-law Status","Total - Population 15 years and over","4","300","160","145","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Common-law Status","   Not in a common-law relationship","","235","130","110","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Common-law Status","   In a common-law relationship","","65","30","35","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Legal Marital Status","Total - Population 15 years and over","5","300","155","145","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Legal Marital Status","   Single","6","110","60","50","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Legal Marital Status","   Married","7","150","75","75","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Legal Marital Status","   Separated","8","15","10","5","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Legal Marital Status","   Divorced","9","20","10","10","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Legal Marital Status","   Widowed","10","5","0","0","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Language(s) First Learned and Still Understood","Total - All persons","19","380","190","190","",
"6001044","Yukon Territory","YUKON","MT. LORNE","Hamlet","Language(s) First Learned and Still Understood","   English only","","310","160","155","",
