2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Industry","   Business services","","970","605","365","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Industry","   Other services","","1400","655","740","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Occupation","Total - Experienced labour force","41","6995","3770","3230","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Occupation","   Management occupations","","650","445","210","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Occupation","   Business, finance and administration occupations","","1025","240","780","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Occupation","   Natural and applied sciences and related occupations","","240","160","80","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Occupation","   Health occupations","","325","50","275","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Occupation","   Social science, education, government service and religion","","365","125","240","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Occupation","   Art, culture, recreation and sport","","100","40","65","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Occupation","   Sales and service occupations","","1745","680","1070","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Occupation","   Trades, transport and equipment operators and related occupations","","1300","1220","85","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Occupation","   Occupations unique to primary industry","","575","435","140","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Occupation","   Occupations unique to processing, manufacturing and utilities","","665","375","285","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Family Characteristics","Total number of families","","4060","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Family Characteristics","   Number of married-couple families","","3090","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Family Characteristics","   Average number of persons in married-couple families","","3","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Family Characteristics","   Number of common-law couple families","11","435","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Family Characteristics","   Average number of persons in common-law-couple families","11","3","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Family Characteristics","   Number of lone-parent families","12","535","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Family Characteristics","   Average number of persons in lone-parent families","12","2.5","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Family Characteristics","   Number of female lone-parent families","12","415","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Family Characteristics","   Average number of persons in female lone-parent families","12","2.6","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Family Characteristics","   Number of male lone-parent families","12","115","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Family Characteristics","   Average number of persons in male lone-parent families","12","2.4","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Family Characteristics","Median family income, 2000 ($) - All census families","51","45762","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Family Characteristics","   Median family income, 2000 ($) - Couple families","52","48059","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Family Characteristics","   Median family income, 2000 ($) - Lone-parent families","","28502","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Household Characteristics","Total - All private households","","4975","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Household Characteristics","   Households containing a couple (married or common-law) with children","13","1760","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Household Characteristics","   Households containing a couple (married or common-law) without children","14","1690","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Household Characteristics","   One-person households","","880","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Household Characteristics","   Other household types","15","645","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Household Characteristics","Median household income, 2000 ($) - All households","","42650","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Household Characteristics","   Median household income, 2000 ($) - One-person households","","17984","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Household Characteristics","   Median household income, 2000 ($) - Two-or-more-persons households","","47343","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Household Characteristics","Number of rented dwellings","55","810","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Household Characteristics","   Average gross monthly payments for rented dwellings ($)","","554","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Household Characteristics","Number of owner-occupied dwellings","56","4070","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Household Characteristics","   Average monthly payments for owner-occupied dwellings ($)","","536","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Occupied Private Dwelling Characteristics","Total number of dwellings","16","4975","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Occupied Private Dwelling Characteristics","   Number of owned dwellings","17","4160","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Occupied Private Dwelling Characteristics","   Number of rented dwellings","18","815","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed before 1991","","4180","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed between 1991 and 2001","","790","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Selected Occupied Private Dwelling Characteristics","   Average value of dwelling ($)","","87557","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Health Status","Self-rated health, 2005","62","","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Health Status","   Low 95% confidence interval","","","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Health Status","   High 95% confidence interval","","","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Health Status","Adult obesity, 2005","63","","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Health Status","   Low 95% confidence interval","","","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Health Status","   High 95% confidence interval","","","","","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Population and Dwelling Counts","Population in 2001","1","1388","","","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Population and Dwelling Counts"," Population in 1996","2","1405","","","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Population and Dwelling Counts"," 1996 to 2001 population change (%)","","-1.2","","","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Population and Dwelling Counts"," Total private dwellings","","565","","","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Population and Dwelling Counts"," Population density per square kilometre","","78.6","","","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Population and Dwelling Counts"," Land area (square km)","","17.67","","","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Age Characteristics of the Population","Total - All persons","3","1390","650","740","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Age Characteristics of the Population","   Age 0-4","","75","40","30","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Age Characteristics of the Population","   Age 5-14","","245","115","125","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Age Characteristics of the Population","   Age 15-19","","95","45","55","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Age Characteristics of the Population","   Age 20-24","","75","40","35","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Age Characteristics of the Population","   Age 25-44","","380","170","215","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Age Characteristics of the Population","   Age 45-54","","185","100","85","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Age Characteristics of the Population","   Age 55-64","","125","60","65","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Age Characteristics of the Population","   Age 65-74","","120","50","70","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Age Characteristics of the Population","   Age 75-84","","75","25","50","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Age Characteristics of the Population","   Age 85 and over","","15","5","15","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Age Characteristics of the Population"," Median age of the population","","37.9","37.1","38.3","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Age Characteristics of the Population"," % of the population ages 15 and over","","77.3","75.4","78.4","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Common-law Status","Total - Population 15 years and over","4","1075","490","585","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Common-law Status","   Not in a common-law relationship","","1005","460","550","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Common-law Status","   In a common-law relationship","","70","35","40","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Legal Marital Status","Total - Population 15 years and over","5","1075","490","580","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Legal Marital Status","   Single","6","260","135","125","",
"1210002","Nova Scotia","COLCHESTER COUNTY","STEWIACKE","Town","Legal Marital Status","   Married","7","600","300","295","",
